name,speciality,hospital,city,img,slug,timestamp
drg. Dinda Mousavi,Dokter Gigi,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/454908_21-2-2023_19-1-47.jpeg,dokter-gigi,2025-06-15 02:35:14
Drg. Dini Octaria,Dokter Gigi,OMDC Dental Clinic Sunter,"Tanjung Priok, Jakarta Utara",,dokter-gigi,2025-06-15 02:35:14
drg. Dini Soebardi,Dokter Gigi,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/865588_13-12-2022_15-32-38.png,dokter-gigi,2025-06-15 02:35:14
drg. Dita Septianti,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:35:14
drg. Dolly Ribta Alam,Dokter Gigi,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/877963_23-5-2022_11-57-39.jpeg,dokter-gigi,2025-06-15 02:35:14
drg Donny Pangemanan,Dokter Gigi,RSGM Maranatha,"Sukajadi, Kota Bandung",,dokter-gigi,2025-06-15 02:35:14
drg. Dora Channel,Dokter Gigi,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/95413_23-5-2022_11-58-26.jpeg,dokter-gigi,2025-06-15 02:35:16
Dr. Elvira Rosa Sp. KG,Dokter Gigi,Bintaro Woman and Children Clinic Senayan,"Pondok Aren, Tangerang Selatan",,dokter-gigi,2025-06-15 02:35:16
drg. Drajat,Dokter Gigi,Klinik Prima Husada Cibubur,"Ciracas, Jakarta Timur",,dokter-gigi,2025-06-15 02:35:16
Drg Andrid Hapsari,Dokter Gigi,D'Dental Care Jatibening,"Pondok Gede, Bekasi",,dokter-gigi,2025-06-15 02:35:16
Drg Anggita Dini,Dokter Gigi,Upstairs Dental Clinic,"Kebayoran Baru, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:16
Drg Anggita Dini,Dokter Gigi,Upstairs Dental Clinic,"Kebayoran Baru, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:16
Drg. Alexander Yunior,Dokter Gigi,FDC Dental Clinic – Jatiasih,"Bekasi Selatan, Bekasi",,dokter-gigi,2025-06-15 02:35:16
Drg. Diandra Nugroho,Dokter Gigi,Happy Dental Clinic One Belpark,"Cilandak, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:16
Dr. Drg. Fadhli Rahman SP.B.M.M,Dokter Gigi,RS Awal Bros Pekanbaru,"Bukit Raya, Kota Pekanbaru",,dokter-gigi,2025-06-15 02:35:16
Drg. Tahbis Gesti Nurhuda,Dokter Gigi,OMDC Dental Clinic Bogor,"Bogor Utara, Bogor",,dokter-gigi,2025-06-15 02:35:16
drg. Dwi Mukti Kusumastuti,Dokter Gigi,Klinik Gentan Dental Care,"Baki, Kabupaten Sukoharjo",,dokter-gigi,2025-06-15 02:35:19
drg. Dwi Rahayu Paramita M.Epid,Dokter Gigi,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/722155_31-10-2022_16-17-37.png,dokter-gigi,2025-06-15 02:35:19
drg. Dwi Sari Herminingsih,Dokter Gigi,RS YPK Mandiri,"Menteng, Jakarta Pusat",,dokter-gigi,2025-06-15 02:35:19
drg. Dwi Susanti,Dokter Gigi,RS Muhammadiyah Gresik,"Gresik, Kabupaten Gresik",,dokter-gigi,2025-06-15 02:35:19
drg. ELIA CRESENCIA,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:35:19
Dr Edric Yeap Chun Hean,Dokter Gigi,Penang Adventist Hospital,"Mampang Prapatan, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:19
drg. Edrya Bela Bangsa,Dokter Gigi,Klinik Utama Peri Gigi,"Gondokusuman, Kota Yogyakarta",,dokter-gigi,2025-06-15 02:35:19
drg. Edy Taher,Dokter Gigi,RS Jakarta,"Setiabudi, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:19
drg. Edy Taher,Dokter Gigi,RS Jakarta,"Setiabudi, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:19
drg. Edy Taher,Dokter Gigi,RS Jakarta,"Setiabudi, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:19
drg. Efindi,Dokter Gigi,H2E Dental Clinic,"Setiabudi, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:21
drg. Eka Chitra Fitriyanti,Dokter Gigi,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/805831_30-12-2022_14-33-26.png,dokter-gigi,2025-06-15 02:35:21
drg. ElIa Cresencia,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:35:21
drg Elia Cresencia,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:35:21
drg. Elisadewi Trianasari,Dokter Gigi,Siloam Hospitals Putera Bahagia Cirebon,"Harjamukti, Kota Cirebon",https://d1ojs48v3n42tp.cloudfront.net/personnels/831120_23-12-2022_15-57-46.jpeg,dokter-gigi,2025-06-15 02:35:21
drg. Ellen,Dokter Gigi,Mydentismile Dental Clinic,"Setiabudi, Jakarta Selatan",,dokter-gigi,2025-06-15 02:35:21
drg. Els Mangundap,Dokter Gigi,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/283832_4-5-2022_13-10-51.jpeg,dokter-gigi,2025-06-15 02:35:21
